stage,n_rows,share_of_unfiltered_pct
unfiltered_input_rows,1842275,100.0
dropped_open_water_rows,130154,7.064851881505204
dropped_lt3_ecostress_pass_rows,306,0.016609898087961896
final_filtered_rows,1055916,57.315873037412985
