model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
random_forest,outer_fold,2,0,0.0280934583362379,0.0396534488503832
random_forest,outer_fold,2,1,0.046310907340364124,0.06268756252084028
random_forest,outer_fold,2,2,0.06105559326238842,0.079
random_forest,outer_fold,2,3,0.0755739899934261,0.083
random_forest,outer_fold,2,4,0.09309464950300632,0.09266666666666666
random_forest,outer_fold,2,5,0.11341404727696619,0.123
random_forest,outer_fold,2,6,0.13557366722411748,0.121
random_forest,outer_fold,2,7,0.15331031911183127,0.12366666666666666
random_forest,outer_fold,2,8,0.18328421178540408,0.131
random_forest,outer_fold,2,9,0.3244657422070325,0.14433333333333334
