quadrant,n_cells,hotspot_n,hotspot_share_pct
north_east,415421,2926,0.7043457119404171
north_west,474532,113931,24.00912899446191
south_east,474532,32015,6.746647222948083
south_west,415421,29119,7.009515647981204
