model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
logistic_saga,0,24,6,120000,30000,3000,0.1,0.1642553509671855,0.21366666666666667,4,0.1556065102687355,20,80,0.03222320001805201,0.00013729999773204327,0.33281069999793544,465.4497503999737,465.91834690002725
logistic_saga,1,24,6,120000,30000,3000,0.1,0.20390696853891352,0.26566666666666666,4,0.15316419126872743,20,80,0.03068979998352006,4.480005009099841e-05,0.3348593999980949,385.30429520003963,385.77852029999485
logistic_saga,2,24,6,120000,30000,3000,0.1,0.1505698172200151,0.18933333333333333,4,0.15242183614397958,20,80,0.03559210000094026,5.040003452450037e-05,0.2842279999749735,372.63562580000143,373.0852783000446
logistic_saga,3,24,6,120000,30000,3000,0.1,0.12788885074365414,0.15066666666666667,4,0.15148659619050373,20,80,0.026351000007707626,5.8699981309473515e-05,0.23662480001803488,362.3716585999937,362.7408474999829
logistic_saga,4,24,6,120000,30000,3000,0.1,0.1502841546515874,0.176,4,0.1579906296436716,20,80,0.0279356999672018,3.8700003642588854e-05,0.2781394000048749,324.92096550000133,325.33696919999784
