model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,4,0,0.04588333576782641,0.007666666666666666
logistic_saga,outer_fold,4,1,0.06514866479899675,0.035333333333333335
logistic_saga,outer_fold,4,2,0.0812641810556437,0.07783333333333334
logistic_saga,outer_fold,4,3,0.0960367767439039,0.10366666666666667
logistic_saga,outer_fold,4,4,0.10944256532320774,0.0925
logistic_saga,outer_fold,4,5,0.12380591068428928,0.093
logistic_saga,outer_fold,4,6,0.13723018813374951,0.14783333333333334
logistic_saga,outer_fold,4,7,0.14783799177802578,0.12633333333333333
logistic_saga,outer_fold,4,8,0.16984289373792869,0.15216666666666667
logistic_saga,outer_fold,4,9,0.2312933699099355,0.16366666666666665
