model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,3,0,0.01950785314231142,0.02666666666666667
logistic_saga,outer_fold,3,1,0.03680692874763969,0.08166666666666667
logistic_saga,outer_fold,3,2,0.058990411137027784,0.08625
logistic_saga,outer_fold,3,3,0.0796558384450338,0.10375
logistic_saga,outer_fold,3,4,0.10236452751442554,0.08475
logistic_saga,outer_fold,3,5,0.12448060136615585,0.09908333333333333
logistic_saga,outer_fold,3,6,0.14319194772292063,0.11608333333333333
logistic_saga,outer_fold,3,7,0.15947935510650876,0.12033333333333333
logistic_saga,outer_fold,3,8,0.191984537454625,0.13466666666666666
logistic_saga,outer_fold,3,9,0.2750632681729444,0.14675
