model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga_climate_interactions,outer_fold,3,0,0.013254607511352745,0.042
logistic_saga_climate_interactions,outer_fold,3,1,0.029044373904973966,0.08166666666666667
logistic_saga_climate_interactions,outer_fold,3,2,0.051608587826424926,0.069
logistic_saga_climate_interactions,outer_fold,3,3,0.07194604653417026,0.08666666666666667
logistic_saga_climate_interactions,outer_fold,3,4,0.09369284216982493,0.102
logistic_saga_climate_interactions,outer_fold,3,5,0.11604514640149112,0.094
logistic_saga_climate_interactions,outer_fold,3,6,0.13640992650358208,0.12433333333333334
logistic_saga_climate_interactions,outer_fold,3,7,0.15740021754986622,0.09933333333333333
logistic_saga_climate_interactions,outer_fold,3,8,0.18337307422580812,0.15433333333333332
logistic_saga_climate_interactions,outer_fold,3,9,0.2791844838952331,0.14666666666666667
