model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
random_forest,0,24,6,120000,30000,3000,0.1,0.17728798631179152,0.22166666666666668,3,0.14786166470244447,4,12,0.05155059997923672,0.00023369997506961226,0.44700520002515987,561.6707733999938,562.3130033999914
random_forest,1,24,6,120000,30000,3000,0.1,0.16027911498704972,0.20933333333333334,3,0.1569712242157991,4,12,0.038550800003577024,0.00010309997014701366,0.3724334000144154,519.6859611999826,520.2439375999966
random_forest,2,24,6,120000,30000,3000,0.1,0.12973607704662693,0.139,3,0.16648596010563815,4,12,0.04456650000065565,6.669998401775956e-05,0.4112481999909505,601.8679497000412,602.5018814000068
random_forest,3,24,6,120000,30000,3000,0.1,0.16062660057555517,0.21333333333333335,3,0.15094441764118907,4,12,0.04615589999593794,0.00010579999070614576,0.42752339999424294,553.3545996999601,554.0065947000403
random_forest,4,24,6,120000,30000,3000,0.1,0.15007200121018655,0.20433333333333334,3,0.15216612643440278,4,12,0.0538191000232473,8.029997115954757e-05,0.40001640003174543,547.5973340999917,548.2593242999865
