index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.047784142112554565,-0.21148779416432467,0.030986073872230156,-0.5150525555268758,-0.3675748032180332
impervious_pct,0.047784142112554565,1.0,-0.17425757420952748,0.14934741020194484,-0.4126854777511817,0.06112696808446467
ndvi_median_may_aug,-0.21148779416432467,-0.17425757420952748,1.0,0.07152444470051243,0.12012673335973645,-0.35651657240828893
dist_to_water_m,0.030986073872230156,0.14934741020194484,0.07152444470051243,1.0,-0.1585291462821208,0.0018931212030082888
elevation_m,-0.5150525555268758,-0.4126854777511817,0.12012673335973645,-0.1585291462821208,1.0,0.27507947644421116
n_valid_ecostress_passes,-0.3675748032180332,0.06112696808446467,-0.35651657240828893,0.0018931212030082888,0.27507947644421116,1.0
