model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
hist_gradient_boosting,outer_fold,4,0,0.025893478248830405,0.046635576282478344
hist_gradient_boosting,outer_fold,4,1,0.03646327343248815,0.08502834278092697
hist_gradient_boosting,outer_fold,4,2,0.04717895354309348,0.08136045348449483
hist_gradient_boosting,outer_fold,4,3,0.06073030131777637,0.11896034655114962
hist_gradient_boosting,outer_fold,4,4,0.0761410344965154,0.08436145381793932
hist_gradient_boosting,outer_fold,4,5,0.09666644253095799,0.08627581612258495
hist_gradient_boosting,outer_fold,4,6,0.12376802716481704,0.09469823274424809
hist_gradient_boosting,outer_fold,4,7,0.14766951222578284,0.107
hist_gradient_boosting,outer_fold,4,8,0.17383288302195807,0.11003667889296433
hist_gradient_boosting,outer_fold,4,9,0.24697600270047057,0.18566666666666667
