model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
random_forest,outer_fold,1,0,0.015851457407282204,0.06
random_forest,outer_fold,1,1,0.029075679725173297,0.07633333333333334
random_forest,outer_fold,1,2,0.04225228389385237,0.076
random_forest,outer_fold,1,3,0.0562570628602505,0.06633333333333333
random_forest,outer_fold,1,4,0.06376690819353908,0.07466666666666667
random_forest,outer_fold,1,5,0.07043960739139357,0.07733333333333334
random_forest,outer_fold,1,6,0.08176973629004719,0.09933333333333333
random_forest,outer_fold,1,7,0.10106225785271034,0.12433333333333334
random_forest,outer_fold,1,8,0.136491525572457,0.137
random_forest,outer_fold,1,9,0.2270012861299587,0.20866666666666667
