quadrant,n_cells,hotspot_n,hotspot_share_pct
north_east,1013887,64119,6.324077535267738
north_west,837537,22437,2.6789264235490493
south_east,837537,80621,9.62596279328555
south_west,1013888,203114,20.03317920717081
