index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.3909861476631333,-0.4444586352078064,0.13377163451219962,-0.3686756242017199,0.1234091188638288
impervious_pct,0.3909861476631333,1.0,-0.6808133709369059,0.31538295953890555,-0.3253702259902167,-0.05423900494752104
ndvi_median_may_aug,-0.4444586352078064,-0.6808133709369059,1.0,-0.35111829473356276,0.48149457721178346,0.08351926016607183
dist_to_water_m,0.13377163451219962,0.31538295953890555,-0.35111829473356276,1.0,-0.2706317127725366,-0.19137858131726534
elevation_m,-0.3686756242017199,-0.3253702259902167,0.48149457721178346,-0.2706317127725366,1.0,0.18183330225499303
n_valid_ecostress_passes,0.1234091188638288,-0.05423900494752104,0.08351926016607183,-0.19137858131726534,0.18183330225499303,1.0
