model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,3,0,0.017725741668399516,0.027
logistic_saga,outer_fold,3,1,0.036206366395245666,0.08266666666666667
logistic_saga,outer_fold,3,2,0.05714767006680463,0.10033333333333333
logistic_saga,outer_fold,3,3,0.07870296404036535,0.09266666666666666
logistic_saga,outer_fold,3,4,0.10124511968234257,0.08633333333333333
logistic_saga,outer_fold,3,5,0.12334510760248493,0.10233333333333333
logistic_saga,outer_fold,3,6,0.14266442033355714,0.10233333333333333
logistic_saga,outer_fold,3,7,0.15992929719967836,0.12133333333333333
logistic_saga,outer_fold,3,8,0.19371508259014952,0.13433333333333333
logistic_saga,outer_fold,3,9,0.2822713187230566,0.15066666666666667
