index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.14012253986523715,-0.2939809420184899,0.1636078640053543,0.39422878294497704,0.3343405551808998
impervious_pct,0.14012253986523715,1.0,-0.5768738522390148,0.32249851069044816,-0.2526669346223288,0.06891017158844065
ndvi_median_may_aug,-0.2939809420184899,-0.5768738522390148,1.0,-0.34579143020465425,0.1686074350305955,-0.2665890684963563
dist_to_water_m,0.1636078640053543,0.32249851069044816,-0.34579143020465425,1.0,0.007512594094195019,0.07346285017476331
elevation_m,0.39422878294497704,-0.2526669346223288,0.1686074350305955,0.007512594094195019,1.0,0.38698173348224324
n_valid_ecostress_passes,0.3343405551808998,0.06891017158844065,-0.2665890684963563,0.07346285017476331,0.38698173348224324,1.0
