quadrant,n_cells,hotspot_n,hotspot_share_pct
north_east,292521,55369,18.928213700896688
north_west,681818,19395,2.8446007585602024
south_east,681818,118768,17.419311311816347
south_west,292522,1337,0.4570596399587039
