variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,2946162,0.0,34.11332080797682,32.88911056518555,25.072432885695697,0.0,0.0,69.76134490966797,100.0,0.33636573990456015
ndvi_median_may_aug,2946162,0.0,0.6109249900470682,0.6272611328125001,0.10650968119722996,0.15499871826171877,0.4633615478515626,0.7335285107421875,0.8537700195312501,-0.7867973187890834
lst_median_may_aug,2946162,0.0,295.3881607310015,295.0663757324219,1.7840775399857622,289.9493408203125,293.4656677246094,297.8575134277344,305.2083282470703,0.9876425437372198
dist_to_water_m,2946162,0.0,271.8132773400809,210.0,265.4008608551602,0.0,30.0,582.49462890625,3150.142822265625,2.621473209442977
elevation_m,2946162,0.0,276.691805731778,276.2397155761719,19.732784449829865,210.33145141601562,253.44900970458986,301.6685760498047,364.96124267578125,-0.28362072363594343
n_valid_ecostress_passes,2946162,0.0,25.553872801291988,26.0,2.7558001052754064,15.0,22.0,29.0,35.0,-0.1515901164592832
