model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
random_forest,outer_fold,4,0,0.03708052459601584,0.062
random_forest,outer_fold,4,1,0.05188030403347193,0.06333333333333334
random_forest,outer_fold,4,2,0.06006822659682653,0.074
random_forest,outer_fold,4,3,0.06781075515630905,0.104
random_forest,outer_fold,4,4,0.07992800553999473,0.07266666666666667
random_forest,outer_fold,4,5,0.09190426315903592,0.077
random_forest,outer_fold,4,6,0.1095967044924308,0.08333333333333333
random_forest,outer_fold,4,7,0.13464295681603378,0.11666666666666667
random_forest,outer_fold,4,8,0.16695589031241742,0.14266666666666666
random_forest,outer_fold,4,9,0.2314291426481253,0.20433333333333334
