variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,1680248,0.0,26.833147630391608,20.58493423461914,25.2069930533681,0.0,0.0,66.1240348815918,98.60787200927734,0.8113111383203947
ndvi_median_may_aug,1680248,0.0,0.6659481762181617,0.68737978515625,0.10562807267402151,0.21531271972656252,0.5210778662109375,0.7765902148437501,0.90687080078125,-1.0018585242102664
lst_median_may_aug,1680248,0.0,307.1259812138912,307.0873260498047,2.66152732601639,297.99244689941406,303.6807159423828,310.5817611694336,322.46307373046875,0.11450648432252651
dist_to_water_m,1680248,0.0,234.6898783669978,189.73666381835938,204.64479211156237,0.0,30.0,484.6648254394531,1860.241943359375,1.886840639960687
elevation_m,1680248,0.0,177.87892481716113,171.90933227539062,32.598496903391265,21.912382125854492,141.35785827636718,223.0108856201172,350.97613525390625,0.9151990378174054
n_valid_ecostress_passes,1680248,0.0,19.007158467083432,19.0,2.09327545693086,11.0,16.0,22.0,28.0,-0.06725764085162722
