index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.32078099812157196,-0.33778654691090904,0.20569626705313407,-0.40162764655514754,-0.06231446559728295
impervious_pct,0.32078099812157196,1.0,-0.39308989118297283,0.15463395129605176,-0.12851977382491048,0.06517072881092108
ndvi_median_may_aug,-0.33778654691090904,-0.39308989118297283,1.0,-0.1687671286078341,0.26582971116217863,-0.08467526836779565
dist_to_water_m,0.20569626705313407,0.15463395129605176,-0.1687671286078341,1.0,-0.24615965898968492,0.0821897173847595
elevation_m,-0.40162764655514754,-0.12851977382491048,0.26582971116217863,-0.24615965898968492,1.0,0.2795205236382312
n_valid_ecostress_passes,-0.06231446559728295,0.06517072881092108,-0.08467526836779565,0.0821897173847595,0.2795205236382312,1.0
