quadrant,n_cells,hotspot_n,hotspot_share_pct
north_east,391934,93390,23.827991447539638
north_west,537762,50252,9.344654326635203
south_east,537762,9528,1.7717875193858992
south_west,391935,32773,8.361845714212816
