model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
random_forest,outer_fold,0,0,0.02093954063151914,0.036333333333333336
random_forest,outer_fold,0,1,0.04029783732773881,0.07133333333333333
random_forest,outer_fold,0,2,0.05353550352391451,0.04833333333333333
random_forest,outer_fold,0,3,0.06467608444317265,0.06466666666666666
random_forest,outer_fold,0,4,0.07412130472916001,0.068
random_forest,outer_fold,0,5,0.08353920464882796,0.10366666666666667
random_forest,outer_fold,0,6,0.09326603890303177,0.12166666666666667
random_forest,outer_fold,0,7,0.10348121881031538,0.144
random_forest,outer_fold,0,8,0.1234346595136677,0.12033333333333333
random_forest,outer_fold,0,9,0.18792453056767663,0.22166666666666668
