index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.16098869399585589,-0.2514560371588545,0.02656229454557889,-0.4597777584691655,-0.2827158562907106
impervious_pct,0.16098869399585589,1.0,-0.2587261475410249,0.13166616142169246,-0.35941334233367483,0.014641103604893714
ndvi_median_may_aug,-0.2514560371588545,-0.2587261475410249,1.0,-0.010317050426662549,0.15312385695392727,-0.2955096934631283
dist_to_water_m,0.02656229454557889,0.13166616142169246,-0.010317050426662549,1.0,-0.1256038040844138,0.12920581958691202
elevation_m,-0.4597777584691655,-0.35941334233367483,0.15312385695392727,-0.1256038040844138,1.0,0.23978756443966293
n_valid_ecostress_passes,-0.2827158562907106,0.014641103604893714,-0.2955096934631283,0.12920581958691202,0.23978756443966293,1.0
