variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,863557,0.0,46.89032025648415,49.36006546020508,23.997741548571458,0.0,6.110670661926271,78.25452423095705,100.0,-0.37486614856807726
ndvi_median_may_aug,863557,0.0,0.375733087903465,0.39090058593750004,0.11296713163989805,0.046338858032226565,0.20390942138671875,0.5042611816406251,0.754318359375,-0.29000939811490056
lst_median_may_aug,863557,0.0,299.4005852290053,299.37388610839844,2.182704219356701,288.1786651611328,296.6688232421875,302.14464416503904,309.2561492919922,-0.014068116084443121
dist_to_water_m,863557,0.0,349.38195937246076,254.55844116210938,330.0872659062572,0.0,30.0,810.0,2258.18505859375,1.5590876711158763
elevation_m,863557,0.0,1376.875047482712,1353.4500732421875,92.21976552426578,1280.2633056640625,1288.670654296875,1500.2210693359375,1993.7264404296875,1.6041536476103575
n_valid_ecostress_passes,863557,0.0,30.121036596310375,30.0,3.1335842845147415,19.0,26.0,34.0,38.0,-0.23553653857331278
