index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.2646804536513009,-0.5821319570250991,0.1458217399341822,-0.2914825912781055,0.11465638131655854
impervious_pct,0.2646804536513009,1.0,-0.3852347638551294,0.22979193650240634,-0.26411742707950986,0.3028239893577389
ndvi_median_may_aug,-0.5821319570250991,-0.3852347638551294,1.0,-0.18115045303865962,0.4356808649372814,-0.3991153966725903
dist_to_water_m,0.1458217399341822,0.22979193650240634,-0.18115045303865962,1.0,-0.05627298395890985,0.24022009825451449
elevation_m,-0.2914825912781055,-0.26411742707950986,0.4356808649372814,-0.05627298395890985,1.0,-0.3601056874949188
n_valid_ecostress_passes,0.11465638131655854,0.3028239893577389,-0.3991153966725903,0.24022009825451449,-0.3601056874949188,1.0
