model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,1,0,0.03396447043442488,0.020833333333333332
logistic_saga,outer_fold,1,1,0.04439185374168543,0.04616666666666667
logistic_saga,outer_fold,1,2,0.05074381715243334,0.0655
logistic_saga,outer_fold,1,3,0.05660066205017165,0.07183333333333333
logistic_saga,outer_fold,1,4,0.06293088774234383,0.08483333333333333
logistic_saga,outer_fold,1,5,0.07017714325199818,0.0895
logistic_saga,outer_fold,1,6,0.07893434283029002,0.08916666666666667
logistic_saga,outer_fold,1,7,0.08891000750964387,0.11516666666666667
logistic_saga,outer_fold,1,8,0.10372906163812637,0.15433333333333332
logistic_saga,outer_fold,1,9,0.14289361382650384,0.26266666666666666
