quadrant,n_cells,hotspot_n,hotspot_share_pct
north_east,403152,35782,8.87556058260904
north_west,429119,56942,13.269512652667443
south_east,429119,15746,3.6693784241667227
south_west,403152,57988,14.383656784537841
