index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.022599679138782927,-0.5099729099598855,0.01783428713448927,-0.07972995778739125,-0.07730889862708652
impervious_pct,0.022599679138782927,1.0,-0.16691717326615177,0.09796724093130062,-0.007914441055277442,0.2828277844999985
ndvi_median_may_aug,-0.5099729099598855,-0.16691717326615177,1.0,0.06231841055277688,-0.03116479411385909,-0.10104901211883217
dist_to_water_m,0.01783428713448927,0.09796724093130062,0.06231841055277688,1.0,0.2881756080439341,0.06349031744067524
elevation_m,-0.07972995778739125,-0.007914441055277442,-0.03116479411385909,0.2881756080439341,1.0,0.007111652091251148
n_valid_ecostress_passes,-0.07730889862708652,0.2828277844999985,-0.10104901211883217,0.06349031744067524,0.007111652091251148,1.0
