model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
logistic_saga,0,24,6,120000,30000,2925,0.0975,0.17289800927617724,0.2170940170940171,3,0.148141017786812,4,12,0.017712300003040582,0.00012199999764561653,0.25030479999259114,277.1546023999981,277.43254889998934
logistic_saga,1,24,6,120000,30000,2906,0.09686666666666667,0.19108820834957985,0.2494838265657261,3,0.1518501475445471,4,12,0.014569199993275106,5.5899989092722535e-05,0.20469860002049245,364.9663430000073,365.1942327999859
