model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,0,0,0.04846097756445232,0.019333333333333334
logistic_saga,outer_fold,0,1,0.05811113872138346,0.04666666666666667
logistic_saga,outer_fold,0,2,0.06736391914914631,0.071
logistic_saga,outer_fold,0,3,0.07724274568468102,0.10033333333333333
logistic_saga,outer_fold,0,4,0.08740897884643446,0.08466666666666667
logistic_saga,outer_fold,0,5,0.09755516167430035,0.071
logistic_saga,outer_fold,0,6,0.10731429492063042,0.11466666666666667
logistic_saga,outer_fold,0,7,0.1172660039732307,0.138
logistic_saga,outer_fold,0,8,0.13544873193252094,0.12133333333333333
logistic_saga,outer_fold,0,9,0.17649845501573733,0.208
logistic_saga,outer_fold,1,0,0.0349953071239664,0.018
logistic_saga,outer_fold,1,1,0.04427990392037639,0.038
logistic_saga,outer_fold,1,2,0.05023241139202295,0.064
logistic_saga,outer_fold,1,3,0.05592322758113654,0.07733333333333334
logistic_saga,outer_fold,1,4,0.06211039732387583,0.08
logistic_saga,outer_fold,1,5,0.0692250238246669,0.08133333333333333
logistic_saga,outer_fold,1,6,0.07796102070915589,0.08533333333333333
logistic_saga,outer_fold,1,7,0.088142889140199,0.11266666666666666
logistic_saga,outer_fold,1,8,0.1015185374189286,0.16733333333333333
logistic_saga,outer_fold,1,9,0.13977831389919065,0.24466666666666667
logistic_saga,outer_fold,2,0,0.029008379593287566,0.039
logistic_saga,outer_fold,2,1,0.050687996575894,0.07066666666666667
logistic_saga,outer_fold,2,2,0.06830354216401438,0.07333333333333333
logistic_saga,outer_fold,2,3,0.07838885236789492,0.07766666666666666
logistic_saga,outer_fold,2,4,0.088075162464255,0.08133333333333333
logistic_saga,outer_fold,2,5,0.09892492759859199,0.108
logistic_saga,outer_fold,2,6,0.11235030091885104,0.11366666666666667
logistic_saga,outer_fold,2,7,0.1303877901868986,0.13366666666666666
logistic_saga,outer_fold,2,8,0.1556773911149852,0.13266666666666665
logistic_saga,outer_fold,2,9,0.22495523892758493,0.19266666666666668
logistic_saga,outer_fold,3,0,0.020306003036248063,0.029666666666666668
logistic_saga,outer_fold,3,1,0.037747169517385964,0.08266666666666667
logistic_saga,outer_fold,3,2,0.05901307744512648,0.08533333333333333
logistic_saga,outer_fold,3,3,0.080038645011094,0.105
logistic_saga,outer_fold,3,4,0.10240169205269715,0.08033333333333334
logistic_saga,outer_fold,3,5,0.12491457715387028,0.096
logistic_saga,outer_fold,3,6,0.14442270853159306,0.119
logistic_saga,outer_fold,3,7,0.16102746403636767,0.11566666666666667
logistic_saga,outer_fold,3,8,0.1931928280937165,0.144
logistic_saga,outer_fold,3,9,0.2758695588889629,0.156
logistic_saga,outer_fold,4,0,0.044785602958053346,0.015333333333333332
logistic_saga,outer_fold,4,1,0.0639324567335959,0.031
logistic_saga,outer_fold,4,2,0.07958441796010811,0.07966666666666666
logistic_saga,outer_fold,4,3,0.09444789563123852,0.095
logistic_saga,outer_fold,4,4,0.10833864714211111,0.09533333333333334
logistic_saga,outer_fold,4,5,0.12406183439019924,0.09566666666666666
logistic_saga,outer_fold,4,6,0.13973016871753302,0.13966666666666666
logistic_saga,outer_fold,4,7,0.1516097509135234,0.14666666666666667
logistic_saga,outer_fold,4,8,0.17043276437444485,0.14533333333333334
logistic_saga,outer_fold,4,9,0.22921104093275452,0.15933333333333333
logistic_saga,overall,overall,0,0.03203805962188397,0.036866666666666666
logistic_saga,overall,overall,1,0.05062968526035424,0.0522
logistic_saga,overall,overall,2,0.062132448672934174,0.06426666666666667
logistic_saga,overall,overall,3,0.07355654592068585,0.08246666666666666
logistic_saga,overall,overall,4,0.08572466510008787,0.09473333333333334
logistic_saga,overall,overall,5,0.09845079271611147,0.0984
logistic_saga,overall,overall,6,0.11335908038442072,0.12006666666666667
logistic_saga,overall,overall,7,0.1331856367520436,0.12686666666666666
logistic_saga,overall,overall,8,0.15615150089733193,0.1504
logistic_saga,overall,overall,9,0.22250464972393202,0.17033333333333334
