model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision
logistic_saga,0,24,6,120000,30000,2925,0.0975,0.16482580277910355,0.21333333333333335,4,0.1511867604547633
logistic_saga,1,24,6,120000,30000,2906,0.09686666666666667,0.19738819861527568,0.25258086717136957,4,0.15166198637707337
logistic_saga,2,24,6,120000,30000,3068,0.10226666666666667,0.15310403534062791,0.18839634941329855,4,0.15319817126761492
logistic_saga,3,24,6,120000,30000,3041,0.10136666666666666,0.132231480333995,0.15389674449194343,4,0.15297056533947911
logistic_saga,4,24,6,120000,30000,3009,0.1003,0.14313504253088247,0.15885676304420074,4,0.159516996736766
