model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
logistic_saga_climate_interactions,0,24,6,120000,30000,3000,0.1,0.19683884213023747,0.233,3,0.15859623417936816,4,12,0.06818469997961074,0.007064900011755526,0.9541680000256747,288.9150530999759,290.2443921000231
logistic_saga_climate_interactions,1,24,6,120000,30000,3000,0.1,0.16480862105526942,0.236,3,0.17557839488131544,4,12,0.06803719996241853,3.739999374374747e-05,0.6846371000283398,191.0799934999668,192.01289949996863
logistic_saga_climate_interactions,2,24,6,120000,30000,3000,0.1,0.14159450093897785,0.187,3,0.17861137597585297,4,12,0.047868599998764694,2.929999027401209e-05,0.570928500033915,381.87395460001426,382.6689771999954
logistic_saga_climate_interactions,3,24,6,120000,30000,3000,0.1,0.12955485146288637,0.14666666666666667,3,0.1772794915302519,4,12,0.045035399962216616,2.600002335384488e-05,0.5884109999751672,215.39999120001448,216.21991210000124
logistic_saga_climate_interactions,4,24,6,120000,30000,3000,0.1,0.1520564520293456,0.17466666666666666,3,0.15845687880645262,4,12,0.04980580002302304,4.499999340623617e-05,0.5876982000190765,409.76536850002594,410.57114779995754
