model_name,outer_fold_count,heldout_city_count,heldout_row_count,heldout_positive_count,heldout_prevalence,pooled_pr_auc,mean_fold_pr_auc,mean_city_pr_auc,pooled_recall_at_top_10pct,mean_fold_recall_at_top_10pct
logistic_saga_climate_interactions,5,30,150000,15000,0.1,0.14799122167825934,0.15697065352334333,0.18144558889611026,0.18006666666666668,0.19546666666666665
