model_name,outer_fold,inner_cv_splits,best_inner_cv_average_precision,best_params_json
logistic_saga_climate_interactions,0,3,0.15859623417936816,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}"
logistic_saga_climate_interactions,1,3,0.17557839488131544,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}"
logistic_saga_climate_interactions,2,3,0.17861137597585297,"{""model__C"": 1.0, ""model__l1_ratio"": 1.0}"
logistic_saga_climate_interactions,3,3,0.1772794915302519,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}"
logistic_saga_climate_interactions,4,3,0.15845687880645262,"{""model__C"": 1.0, ""model__l1_ratio"": 0.5}"
