variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,459104,0.0,48.22019227522972,53.85918617248535,23.735897932714956,0.0,9.79145441055298,77.08043823242188,99.0,-0.48749987214276913
ndvi_median_may_aug,459104,0.0,0.2979274234637322,0.2968172607421875,0.0747176924154018,0.08419255981445313,0.20262719604492188,0.3908034228515625,0.6679976562500001,0.3671600166137009
lst_median_may_aug,459104,0.0,312.5571074689848,312.69412994384766,1.7746416462023884,299.29998779296875,310.3601928710938,314.59356689453125,323.6549987792969,-0.6321924403835971
dist_to_water_m,459104,0.0,335.8974922812591,247.38633728027344,306.33223560142943,0.0,30.0,750.0,2089.25830078125,1.5508832185971355
elevation_m,459104,0.0,98.79581821891267,96.85405731201172,10.568434652998521,68.0471420288086,86.42538375854492,114.19813842773438,135.71646118164062,0.43619776253155573
n_valid_ecostress_passes,459104,0.0,59.086514166724754,59.0,5.0333950634719935,39.0,53.0,66.0,80.0,0.28951196334301016
