model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
hist_gradient_boosting,0,24,6,120000,30000,3000,0.1,0.16007626423418575,0.20233333333333334,3,0.14922866266220958,4,12,0.06621339998673648,0.003720099979545921,0.35587269999086857,80.12845129997004,80.76446820003912
