model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,3,0,0.019432711523003476,0.028
logistic_saga,outer_fold,3,1,0.03689489963638258,0.0905
logistic_saga,outer_fold,3,2,0.058964761197110825,0.09716666666666667
logistic_saga,outer_fold,3,3,0.07938279368043817,0.085
logistic_saga,outer_fold,3,4,0.10220961721351832,0.0825
logistic_saga,outer_fold,3,5,0.12402706948691881,0.09966666666666667
logistic_saga,outer_fold,3,6,0.142046903612843,0.12083333333333333
logistic_saga,outer_fold,3,7,0.15842253716465157,0.11416666666666667
logistic_saga,outer_fold,3,8,0.19106055145507297,0.13283333333333333
logistic_saga,outer_fold,3,9,0.2753086382816836,0.14933333333333335
