timestamp_utc,phase,outer_fold_index,completed_inner_fits,completed_candidates,estimated_total_inner_fits,current_inner_cv_split_count,elapsed_wall_time_seconds,average_seconds_per_completed_fit,eta_seconds,current_params_json,note
2026-04-08T04:47:23.588251+00:00,startup,,0,0,400,,0.0009593963623046875,,,,startup
2026-04-08T04:47:23.611390+00:00,data_load,,0,0,400,,0.024091005325317383,,,,sampled_city_preload_started
2026-04-08T04:47:43.825517+00:00,data_load,0,0,0,400,4,20.238219499588013,,,,outer_fold_started
2026-04-08T04:47:44.354316+00:00,preprocess,0,0,0,400,4,20.76701807975769,,,,preprocess_complete
2026-04-08T04:47:44.378589+00:00,tuning,0,0,0,400,4,20.791289567947388,,,,grid_search_started
2026-04-08T04:48:13.693572+00:00,tuning,0,1,0,400,4,50.1062695980072,50.1062695980072,19992.401569604874,"{""model__C"": 0.01, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:48:31.584746+00:00,tuning,0,2,0,400,4,67.99744892120361,33.99872446060181,13531.492335319519,"{""model__C"": 0.01, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:48:51.132191+00:00,tuning,0,3,0,400,4,87.54489755630493,29.18163251876831,11585.10810995102,"{""model__C"": 0.01, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:49:06.064720+00:00,tuning,0,4,1,400,4,102.47742652893066,25.619356632232666,10145.265226364136,"{""model__C"": 0.01, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:49:36.158155+00:00,tuning,0,5,1,400,4,132.5708611011505,26.5141722202301,10473.09802699089,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:50:02.114124+00:00,tuning,0,6,1,400,4,158.52683019638062,26.421138366063435,10409.928516228993,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:50:35.562067+00:00,tuning,0,7,1,400,4,191.97477436065674,27.424967765808105,10778.012331962585,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:00.463598+00:00,tuning,0,8,2,400,4,216.8763029575348,27.10953786969185,10626.938844919205,"{""model__C"": 0.1, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:01.180774+00:00,tuning,0,9,2,400,4,217.5934808254242,24.177053425047134,9453.22788919343,"{""model__C"": 1.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:01.968860+00:00,tuning,0,10,2,400,4,218.38156151771545,21.838156151771546,8516.880899190903,"{""model__C"": 1.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:03.074064+00:00,tuning,0,11,2,400,4,219.48677039146423,19.953342762860384,7761.850334752689,"{""model__C"": 1.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:03.833538+00:00,tuning,0,12,3,400,4,220.2462432384491,18.35385360320409,7121.295198043187,"{""model__C"": 1.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:04.881032+00:00,tuning,0,13,3,400,4,221.29373717308044,17.022595167160034,6587.744329690933,"{""model__C"": 10.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:05.822468+00:00,tuning,0,14,3,400,4,222.2351713180542,15.873940808432442,6127.3411520549225,"{""model__C"": 10.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:07.028920+00:00,tuning,0,15,3,400,4,223.44162106513977,14.896108071009317,5735.001607338587,"{""model__C"": 10.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:07.893613+00:00,tuning,0,16,4,400,4,224.30631971359253,14.019144982099533,5383.351673126221,"{""model__C"": 10.0, ""model__l1_ratio"": 0.0}",inner_fit_completed
2026-04-08T04:51:14.436458+00:00,tuning,0,17,4,400,4,230.84916472434998,13.579362630844116,5200.8958876132965,"{""model__C"": 0.01, ""model__l1_ratio"": 1.0}",inner_fit_completed
2026-04-08T04:51:18.458425+00:00,tuning,0,18,4,400,4,234.87113046646118,13.048396137025621,4984.487324343788,"{""model__C"": 0.01, ""model__l1_ratio"": 1.0}",inner_fit_completed
2026-04-08T04:51:20.321110+00:00,tuning,0,19,4,400,4,236.7338125705719,12.459674345819574,4747.135925757258,"{""model__C"": 0.01, ""model__l1_ratio"": 1.0}",inner_fit_completed
2026-04-08T04:51:23.371432+00:00,tuning,0,20,5,400,4,239.78413581848145,11.989206790924072,4555.8985805511475,"{""model__C"": 0.01, ""model__l1_ratio"": 1.0}",inner_fit_completed
