city_id,city_name,status,row_count,dataset_path,markdown_path,tables_dir,figures_dir,error
1,Phoenix,ok,3199440,C:\Users\golde\OneDrive - University of Virginia\STAT5630_FinalProject_DataProcessing\data_processed\city_features\01_phoenix_az_features.parquet,C:\Users\golde\OneDrive - University of Virginia\STAT5630_FinalProject_DataProcessing\outputs\data_processing\01_phoenix_az\phoenix_data_summary.md,C:\Users\golde\OneDrive - University of Virginia\STAT5630_FinalProject_DataProcessing\outputs\data_processing\01_phoenix_az\tables,C:\Users\golde\OneDrive - University of Virginia\STAT5630_FinalProject_DataProcessing\figures\data_processing\01_phoenix_az,
