variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,1466276,0.0,46.65600509239316,54.07458305358887,28.341759464476922,0.0,0.0,83.17692184448242,100.0,-0.2989586069092031
ndvi_median_may_aug,1445251,1.4339046673341183,0.378272929475196,0.354049609375,0.1548297048872606,-0.1663,0.18811522216796875,0.5926656738281251,0.8430437500000001,0.3355960169014511
lst_median_may_aug,1466276,0.0,290.531134548466,290.63558197021484,2.6730328379525283,283.8501892089844,286.66162109375,294.05140686035156,298.4978332519531,-0.029342866379215155
dist_to_water_m,1466276,0.0,402.0112714741726,300.0,377.2305196039772,0.0,30.0,915.8602294921875,2450.653076171875,1.4801917717203064
elevation_m,1466276,0.0,57.557514599170894,24.309035301208496,73.03167639260273,-101.05489349365234,2.91853928565979,160.19227600097656,537.520263671875,1.923086686209046
n_valid_ecostress_passes,1466276,0.0,41.26284887701906,42.0,3.172454877666903,26.0,37.0,45.0,49.0,-0.5621999499735741
