variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,7081699,0.0,23.812687565432707,17.513214111328125,23.840724025682096,0.0,0.0,61.162023925781256,99.09032440185547,1.016518866192766
ndvi_median_may_aug,7081699,0.0,0.6961790561802792,0.7200331542968751,0.10122238177178261,0.11565981445312501,0.552571708984375,0.7988813183593751,0.9061179687500001,-1.2897001409948792
lst_median_may_aug,7081699,0.0,300.0220091142979,299.5565490722656,2.27839518237419,294.49066162109375,297.5536193847656,303.22337341308594,314.27980041503906,1.0241260217726795
dist_to_water_m,7081699,0.0,228.18714858750974,189.73666381835938,211.90408816136133,0.0,30.0,457.93011474609375,3224.68603515625,3.4313883098777977
elevation_m,7081699,0.0,288.95485779011796,289.8077087402344,33.534499011805295,95.17125701904297,244.74739685058594,331.5222534179687,545.9683837890625,-0.09351445071746566
n_valid_ecostress_passes,7081699,0.0,30.003743734377867,23.0,11.968811046556205,14.0,19.0,47.0,58.0,0.5561476803828501
