index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.18984644697634304,-0.2277875414646659,0.023501387737490352,-0.08572355247034122,0.02022979403203277
impervious_pct,0.18984644697634304,1.0,-0.5616328374602795,0.17922351292070915,0.0028601503206818492,0.02377153007147923
ndvi_median_may_aug,-0.2277875414646659,-0.5616328374602795,1.0,-0.15856496107477858,0.041985507787146555,-0.11474804112784695
dist_to_water_m,0.023501387737490352,0.17922351292070915,-0.15856496107477858,1.0,-0.05214427036334543,0.018086913828887902
elevation_m,-0.08572355247034122,0.0028601503206818492,0.041985507787146555,-0.05214427036334543,1.0,0.16615555485085262
n_valid_ecostress_passes,0.02022979403203277,0.02377153007147923,-0.11474804112784695,0.018086913828887902,0.16615555485085262,1.0
