variable,n_non_missing,missing_pct,mean,median,std,min,p10,p90,max,skew
impervious_pct,5054661,0.0,43.71956300992022,46.502952575683594,26.172123207765903,0.0,3.36022686958313,79.13973999023438,99.9947280883789,-0.12538951823791933
ndvi_median_may_aug,5053265,0.027618073694757328,0.47073745360290536,0.47458232421875,0.11028849229013472,0.0006342895507812432,0.323100830078125,0.6119067382812502,0.83061552734375,-0.16980410341608956
lst_median_may_aug,5054661,0.0,302.0886176422328,301.78936767578125,1.5576114414796016,297.848388671875,300.4672393798828,304.1112365722656,314.53529357910156,1.3223236995867844
dist_to_water_m,5054661,0.0,262.87541916821317,210.0,240.90263367257137,0.0,30.0,563.6488037109375,2076.94482421875,1.9224390438682322
elevation_m,5054661,0.0,22.021667596762807,20.374055862426758,12.383543594486465,-10.540992736816406,7.433928966522217,40.70515060424805,79.8244857788086,0.6135751358985211
n_valid_ecostress_passes,5054661,0.0,22.835249287736605,22.0,4.193525377396432,13.0,20.0,25.0,54.0,3.442949793698089
