model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,2,0,0.028046622341280126,0.035
logistic_saga,outer_fold,2,1,0.051085771340562976,0.059333333333333335
logistic_saga,outer_fold,2,2,0.06903508391588087,0.06533333333333333
logistic_saga,outer_fold,2,3,0.0787211832465145,0.06933333333333333
logistic_saga,outer_fold,2,4,0.08811326785920746,0.08283333333333333
logistic_saga,outer_fold,2,5,0.09849686741890838,0.10283333333333333
logistic_saga,outer_fold,2,6,0.11084871755397999,0.124
logistic_saga,outer_fold,2,7,0.1273242951257363,0.12483333333333334
logistic_saga,outer_fold,2,8,0.15024197696359476,0.13733333333333334
logistic_saga,outer_fold,2,9,0.20963994417628748,0.19925
