model_name,outer_fold,train_city_count,test_city_count,train_row_count,test_row_count,test_positive_count,test_prevalence,pr_auc,recall_at_top_10pct,inner_cv_splits,best_inner_cv_average_precision,param_candidate_count,estimated_inner_fit_count,data_load_seconds,preprocess_build_seconds,preprocess_probe_fit_transform_seconds,grid_search_seconds,fold_wall_clock_seconds
logistic_saga,0,24,6,95000,30000,3028,0.10093333333333333,0.17390515642549526,0.21994715984147953,3,0.17056128871924917,4,12,0.014852799999061972,7.54999928176403e-05,0.2116653999837581,284.1268829999899,284.3598857000179
