model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
impervious_only_baseline,outer_fold,1,0,0.06920625083300082,0.06097560975609756
impervious_only_baseline,outer_fold,1,1,0.07658333333333202,0.06208935611038108
impervious_only_baseline,outer_fold,1,2,0.08499999999999984,0.058737580362361194
impervious_only_baseline,outer_fold,1,3,0.09424999999999277,0.0647823911955978
impervious_only_baseline,outer_fold,1,4,0.10874999999999073,0.087081589958159
impervious_only_baseline,outer_fold,1,5,0.1164166666666758,0.10871392546931914
impervious_only_baseline,outer_fold,1,6,0.12216666666666103,0.13790255986787778
impervious_only_baseline,outer_fold,1,7,0.1770000000000114,0.2080957810718358
climate_only_baseline,outer_fold,1,0,0.10022857142855093,0.09693333333333333
climate_only_baseline,outer_fold,1,1,0.10082857142856513,0.0968
global_mean_baseline,outer_fold,2,0,0.09900833333328567,0.10226666666666667
land_cover_only_baseline,outer_fold,2,0,0.028255765194038423,0.048199940493900625
land_cover_only_baseline,outer_fold,2,1,0.06259091737535849,0.076136140074759
land_cover_only_baseline,outer_fold,2,2,0.08053569264332593,0.08069424095570833
land_cover_only_baseline,outer_fold,2,3,0.11670642514482096,0.12997256515775035
land_cover_only_baseline,outer_fold,2,4,0.13764265250182342,0.09159347553324969
land_cover_only_baseline,outer_fold,2,5,0.18425166336845564,0.22212729602733874
impervious_only_baseline,outer_fold,2,0,0.06666666666666443,0.07300150829562595
impervious_only_baseline,outer_fold,2,1,0.06908333333333694,0.07200460829493087
impervious_only_baseline,outer_fold,2,2,0.07499999999999528,0.07976710334788938
impervious_only_baseline,outer_fold,2,3,0.08320833333334202,0.06576200417536535
impervious_only_baseline,outer_fold,2,4,0.0913333333333315,0.08889623265036352
impervious_only_baseline,outer_fold,2,5,0.1063333333333375,0.11636233440744718
impervious_only_baseline,outer_fold,2,6,0.11008333333333192,0.12537993920972645
impervious_only_baseline,outer_fold,2,7,0.12891666666666854,0.1326929918178584
impervious_only_baseline,outer_fold,2,8,0.1762499999999937,0.22651734104046242
climate_only_baseline,outer_fold,2,0,0.09865714285712779,0.10353333333333334
climate_only_baseline,outer_fold,2,1,0.09895555555556165,0.1018
climate_only_baseline,outer_fold,2,2,0.09937500000000762,0.1006
global_mean_baseline,outer_fold,3,0,0.09923333333335663,0.10136666666666666
land_cover_only_baseline,outer_fold,3,0,0.03378445638128904,0.03399765533411489
land_cover_only_baseline,outer_fold,3,1,0.06625785835484918,0.06253934942287513
land_cover_only_baseline,outer_fold,3,2,0.07768427161926895,0.0939733045705811
land_cover_only_baseline,outer_fold,3,3,0.11739739760738548,0.13117928855366426
land_cover_only_baseline,outer_fold,3,4,0.13113617269565359,0.13459335624284077
land_cover_only_baseline,outer_fold,3,5,0.2009381319195881,0.1432081432081432
impervious_only_baseline,outer_fold,3,0,0.06852098321342867,0.07065117137059583
impervious_only_baseline,outer_fold,3,1,0.0730833333333312,0.0886415963161934
impervious_only_baseline,outer_fold,3,2,0.07908333333334176,0.08074084792360006
impervious_only_baseline,outer_fold,3,3,0.08658333333332946,0.1055512118842846
impervious_only_baseline,outer_fold,3,4,0.10383333333333607,0.11236391912908243
impervious_only_baseline,outer_fold,3,5,0.10891666666666784,0.13805309734513274
impervious_only_baseline,outer_fold,3,6,0.1288333333333307,0.11325648414985591
impervious_only_baseline,outer_fold,3,7,0.195916666666674,0.14489964256255156
climate_only_baseline,outer_fold,3,0,0.09810000000001702,0.1038
climate_only_baseline,outer_fold,3,1,0.09942222222223096,0.1014
climate_only_baseline,outer_fold,3,2,0.10028571428573176,0.09973333333333333
global_mean_baseline,outer_fold,4,0,0.09949999999995572,0.1003
land_cover_only_baseline,outer_fold,4,0,0.05820147098119876,0.05437488033697109
land_cover_only_baseline,outer_fold,4,1,0.06985841385996273,0.008838383838383838
land_cover_only_baseline,outer_fold,4,2,0.07890494474895547,0.08788659793814432
land_cover_only_baseline,outer_fold,4,3,0.12111592370396279,0.11178527354997943
land_cover_only_baseline,outer_fold,4,4,0.12801314828341212,0.13802963348063427
land_cover_only_baseline,outer_fold,4,5,0.18997648427196115,0.15749811605124342
impervious_only_baseline,outer_fold,4,0,0.06912930635169257,0.06756991488622546
impervious_only_baseline,outer_fold,4,1,0.07391666666666387,0.08527131782945736
impervious_only_baseline,outer_fold,4,2,0.07699999999999835,0.08892921960072596
impervious_only_baseline,outer_fold,4,3,0.08608333333333451,0.10807692307692307
impervious_only_baseline,outer_fold,4,4,0.10633105022831475,0.10491146007350484
impervious_only_baseline,outer_fold,4,5,0.11758333333333987,0.09809104258443466
impervious_only_baseline,outer_fold,4,6,0.12841666666667598,0.12664041994750655
impervious_only_baseline,outer_fold,4,7,0.19041666666667992,0.1653910149750416
climate_only_baseline,outer_fold,4,0,0.09910000000001531,0.1017
climate_only_baseline,outer_fold,4,1,0.09911428571428124,0.09953333333333333
climate_only_baseline,outer_fold,4,2,0.1001555555555485,0.0998
climate_only_baseline,overall,overall,0,0.09843428571428746,0.10364
climate_only_baseline,overall,overall,1,0.09895555555556165,0.1018
climate_only_baseline,overall,overall,2,0.09910857142854096,0.1004
climate_only_baseline,overall,overall,3,0.09937500000000762,0.1006
climate_only_baseline,overall,overall,4,0.09950740740744178,0.1004
climate_only_baseline,overall,overall,5,0.10001111111113717,0.0967
climate_only_baseline,overall,overall,6,0.10022857142855093,0.09693333333333333
climate_only_baseline,overall,overall,7,0.10028571428573176,0.09973333333333333
climate_only_baseline,overall,overall,8,0.10082857142856513,0.0968
climate_only_baseline,overall,overall,9,0.10137142857140118,0.0972
global_mean_baseline,overall,overall,0,0.09900833333328567,0.10226666666666667
global_mean_baseline,overall,overall,1,0.09923333333335663,0.10136666666666666
global_mean_baseline,overall,overall,2,0.09949999999995572,0.1003
global_mean_baseline,overall,overall,3,0.10019999999997745,0.0975
global_mean_baseline,overall,overall,4,0.10035833333328574,0.09686666666666667
impervious_only_baseline,overall,overall,0,0.06756327642987725,0.0727863931965983
impervious_only_baseline,overall,overall,1,0.07052859432650088,0.06713845037198331
impervious_only_baseline,overall,overall,2,0.07463141523149361,0.08862443639589031
impervious_only_baseline,overall,overall,3,0.07779251423512329,0.08058187964024868
impervious_only_baseline,overall,overall,4,0.083623145599793,0.07249781835268847
impervious_only_baseline,overall,overall,5,0.09324318369901037,0.09112259276655707
impervious_only_baseline,overall,overall,6,0.10786978216486692,0.10939536095908262
impervious_only_baseline,overall,overall,7,0.11676705051533508,0.114963735844255
impervious_only_baseline,overall,overall,8,0.1384438755161629,0.14456644144144143
impervious_only_baseline,overall,overall,9,0.18767739401325378,0.17578220235676553
land_cover_only_baseline,overall,overall,0,0.035542197614723624,0.040972684876748836
land_cover_only_baseline,overall,overall,1,0.0661704357419964,0.066400228375678
land_cover_only_baseline,overall,overall,2,0.07642582614688784,0.08292034946099218
land_cover_only_baseline,overall,overall,3,0.08053569264332593,0.08069424095570833
land_cover_only_baseline,overall,overall,4,0.08305523280834262,0.07773676381466586
land_cover_only_baseline,overall,overall,5,0.11698743605989653,0.12924593291293518
land_cover_only_baseline,overall,overall,6,0.1190152377251641,0.11973127185716916
land_cover_only_baseline,overall,overall,7,0.12085513168037662,0.11217264246375183
land_cover_only_baseline,overall,overall,8,0.12783013040842356,0.14059958168719497
land_cover_only_baseline,overall,overall,9,0.18362510698479007,0.1678990570517604
