index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,-0.013896732673835552,-0.5070884419431112,0.13274660348835596,-0.1040474501342161,0.07580804406155925
impervious_pct,-0.013896732673835552,1.0,0.015516157868837352,0.021638119422779118,-0.23723347331240346,0.2313731101697658
ndvi_median_may_aug,-0.5070884419431112,0.015516157868837352,1.0,-0.21641130277807466,-0.01612187160815457,-0.10384187719746253
dist_to_water_m,0.13274660348835596,0.021638119422779118,-0.21641130277807466,1.0,0.017662549744862328,-0.06141384874728513
elevation_m,-0.1040474501342161,-0.23723347331240346,-0.01612187160815457,0.017662549744862328,1.0,0.227976554840229
n_valid_ecostress_passes,0.07580804406155925,0.2313731101697658,-0.10384187719746253,-0.06141384874728513,0.227976554840229,1.0
