model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
hist_gradient_boosting,outer_fold,0,0,0.013668816491285922,0.06327006327006326
hist_gradient_boosting,outer_fold,0,1,0.03131943416225848,0.05805805805805806
hist_gradient_boosting,outer_fold,0,2,0.0427974012725938,0.05336426914153132
hist_gradient_boosting,outer_fold,0,3,0.05159075356715849,0.06402950050284947
hist_gradient_boosting,outer_fold,0,4,0.06045090047513836,0.08233333333333333
hist_gradient_boosting,outer_fold,0,5,0.07345542849238755,0.11429523492169277
hist_gradient_boosting,outer_fold,0,6,0.08665297952230001,0.11692205196535643
hist_gradient_boosting,outer_fold,0,7,0.0974292219132131,0.12312312312312312
hist_gradient_boosting,outer_fold,0,8,0.1179437338563819,0.12233333333333334
hist_gradient_boosting,outer_fold,0,9,0.17851792701154734,0.20233333333333334
hist_gradient_boosting,outer_fold,1,0,0.006051929148885198,0.048666666666666664
hist_gradient_boosting,outer_fold,1,1,0.011256391293651006,0.08294470353097935
hist_gradient_boosting,outer_fold,1,2,0.02488844079471255,0.0713809206137425
hist_gradient_boosting,outer_fold,1,3,0.041852923492174704,0.07166666666666667
hist_gradient_boosting,outer_fold,1,4,0.051865434820645054,0.09184692179700499
hist_gradient_boosting,outer_fold,1,5,0.05908981406214448,0.07846410684474124
hist_gradient_boosting,outer_fold,1,6,0.06651114231415713,0.09063645451516161
hist_gradient_boosting,outer_fold,1,7,0.08146165248236145,0.1140380126708903
hist_gradient_boosting,outer_fold,1,8,0.11015567798081018,0.14
hist_gradient_boosting,outer_fold,1,9,0.19311960773675582,0.21033333333333334
hist_gradient_boosting,outer_fold,2,0,0.021268296973872627,0.04766666666666667
hist_gradient_boosting,outer_fold,2,1,0.03709087516544052,0.05798067310896368
hist_gradient_boosting,outer_fold,2,2,0.05068212198693811,0.07502500833611203
hist_gradient_boosting,outer_fold,2,3,0.06709303325632952,0.07797400866377874
hist_gradient_boosting,outer_fold,2,4,0.08833113770745422,0.0906968989663221
hist_gradient_boosting,outer_fold,2,5,0.11233584592591836,0.11866666666666667
hist_gradient_boosting,outer_fold,2,6,0.13241557160871112,0.11366666666666667
hist_gradient_boosting,outer_fold,2,7,0.16495598461022004,0.12766666666666668
hist_gradient_boosting,outer_fold,2,8,0.20844142814601282,0.13881491344873503
hist_gradient_boosting,outer_fold,2,9,0.3322200309179852,0.15186915887850466
hist_gradient_boosting,outer_fold,3,0,0.008080641902560845,0.031
hist_gradient_boosting,outer_fold,3,1,0.021341121345841686,0.07264245251582806
hist_gradient_boosting,outer_fold,3,2,0.039855632100570776,0.08866666666666667
hist_gradient_boosting,outer_fold,3,3,0.055228335159363415,0.09436478826275425
hist_gradient_boosting,outer_fold,3,4,0.07245155213309573,0.09287616511318242
hist_gradient_boosting,outer_fold,3,5,0.09203169481851003,0.08891108891108891
hist_gradient_boosting,outer_fold,3,6,0.12140429811193389,0.09115191986644407
hist_gradient_boosting,outer_fold,3,7,0.15953056498442186,0.12241494329553035
hist_gradient_boosting,outer_fold,3,8,0.20230265703771735,0.1299566811062979
hist_gradient_boosting,outer_fold,3,9,0.297267526242464,0.18806268756252084
hist_gradient_boosting,outer_fold,4,0,0.025893478248830405,0.046635576282478344
hist_gradient_boosting,outer_fold,4,1,0.03646327343248815,0.08502834278092697
hist_gradient_boosting,outer_fold,4,2,0.04717895354309348,0.08136045348449483
hist_gradient_boosting,outer_fold,4,3,0.06073030131777637,0.11896034655114962
hist_gradient_boosting,outer_fold,4,4,0.0761410344965154,0.08436145381793932
hist_gradient_boosting,outer_fold,4,5,0.09666644253095799,0.08627581612258495
hist_gradient_boosting,outer_fold,4,6,0.12376802716481704,0.09469823274424809
hist_gradient_boosting,outer_fold,4,7,0.14766951222578284,0.107
hist_gradient_boosting,outer_fold,4,8,0.17383288302195807,0.11003667889296433
hist_gradient_boosting,outer_fold,4,9,0.24697600270047057,0.18566666666666667
hist_gradient_boosting,overall,overall,0,0.010662898256483536,0.0536
hist_gradient_boosting,overall,overall,1,0.02870840739195982,0.06612892473835078
hist_gradient_boosting,overall,overall,2,0.04205493836706898,0.07032498668087374
hist_gradient_boosting,overall,overall,3,0.05343560233202354,0.08589161772557395
hist_gradient_boosting,overall,overall,4,0.06515297601694614,0.09173333333333333
hist_gradient_boosting,overall,overall,5,0.08102674877428402,0.09900660044002933
hist_gradient_boosting,overall,overall,6,0.10118897361510219,0.11056314561812729
hist_gradient_boosting,overall,overall,7,0.1286277297731462,0.11130376792264088
hist_gradient_boosting,overall,overall,8,0.16731418890826474,0.1364
hist_gradient_boosting,overall,overall,9,0.2656980965009968,0.17506666666666668
