model_name,outer_fold,inner_cv_splits,best_inner_cv_average_precision,best_params_json
hist_gradient_boosting,0,3,0.14922866266220958,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}"
hist_gradient_boosting,1,3,0.15076139910732828,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}"
hist_gradient_boosting,2,3,0.150477768693325,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}"
hist_gradient_boosting,3,3,0.14362903515051206,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}"
hist_gradient_boosting,4,3,0.14162981467639515,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.05, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}"
