index,lst_median_may_aug,impervious_pct,ndvi_median_may_aug,dist_to_water_m,elevation_m,n_valid_ecostress_passes
lst_median_may_aug,1.0,0.3844498147116196,-0.4254999479803929,0.1088419207116192,-0.285151475344942,0.08572290691437517
impervious_pct,0.3844498147116196,1.0,-0.6024739597648947,0.25361738457130417,-0.16172556351311632,0.14726009475959242
ndvi_median_may_aug,-0.4254999479803929,-0.6024739597648947,1.0,-0.2569184732357731,0.31469404631811937,-0.24757929676878193
dist_to_water_m,0.1088419207116192,0.25361738457130417,-0.2569184732357731,1.0,0.06205048017410358,-0.043446163247893355
elevation_m,-0.285151475344942,-0.16172556351311632,0.31469404631811937,0.06205048017410358,1.0,-0.2605755896855319
n_valid_ecostress_passes,0.08572290691437517,0.14726009475959242,-0.24757929676878193,-0.043446163247893355,-0.2605755896855319,1.0
