model_name,scope_name,scope_value,bin_index,predicted_probability_mean,observed_positive_rate
logistic_saga,outer_fold,1,0,0.03579300863863675,0.014
logistic_saga,outer_fold,1,1,0.045106899977811046,0.04933333333333333
logistic_saga,outer_fold,1,2,0.05108876111844061,0.071
logistic_saga,outer_fold,1,3,0.05659592897044909,0.071
logistic_saga,outer_fold,1,4,0.06275588047741482,0.076
logistic_saga,outer_fold,1,5,0.06991715389385676,0.087
logistic_saga,outer_fold,1,6,0.07874002943454243,0.09766666666666667
logistic_saga,outer_fold,1,7,0.08906741667950434,0.11766666666666667
logistic_saga,outer_fold,1,8,0.1035050605814071,0.16
logistic_saga,outer_fold,1,9,0.14412062077062526,0.25633333333333336
